pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_teff,st_rad
HIP 9618 c,0.4807485305408463,0.3966269113445694,0.2637642269815115,0.08804677349501948,0.424076433121019,0.6952404924570135
HAT-P-18 b,0.7166400462299838,0.5853312201569465,0.15898057502567123,0.18528520113112373,0.3163057324840764,0.6551697050907568
HATS-23 b,0.8417452916053557,0.7584327924798792,0.11550956827272946,0.38960079484370613,0.44076433121019104,0.7313561663873992
HATS-36 b,0.759851881921026,0.8258591106576247,0.14611222784191472,0.31368303059638747,0.48777070063694267,0.7253021844301125
HD 97658 b,0.39624764157362435,0.4031412925219999,0.18425258042102738,0.16108322930731406,0.3630573248407643,0.6534308947623007
WASP-94 A b,0.8261017161950739,0.6568571317928975,0.14353851990539568,0.3768629149364379,0.48828025477707,0.7800856431742931
TOI-4010 b,0.4553742542947762,0.43555478075303466,0.09360930680518777,0.3353374264387435,0.3363057324840764,0.6717972677882743
HD 28109 d,0.47005250827116163,0.3786451856538758,0.285683361388916,0.09726645097190022,0.48407643312101906,0.761686893211277
GJ 3470 b,0.5213335962282423,0.4563252100457064,0.1357046758130422,0.1249076503706723,0.1630573248407643,0.5906993964293781
TOI-2384 b,0.7225793678341768,0.7834726430450792,0.11497301930237089,0.194889562581204,0.20675159235668789,0.6222744240368631
GJ 3090 b,0.385553843554205,0.33289857037701837,0.12842561498425015,0.14477874302601074,0.15745222929936303,0.5948311751131656
TOI-1468 b,0.28371103127730046,0.3294793619390801,0.10906216316007514,0.1420273609660408,0.1498089171974522,0.5291761742938037
WASP-6 b,0.7401262825620966,0.6596721698086843,0.1360356427017014,0.2655338445469136,0.3971974522292993,0.6637993381840116
WASP-12 b,0.8272556370580377,0.7542306693580463,0.0837296437309395,0.6076732988561384,0.4884076433121019,0.7925309119304573
HD 42813 b,0.4767090784164335,0.38043064220789224,0.2010705895827229,0.16057371411102334,0.3719745222929936,0.6970366018562953
K2-415 b,0.2373210965008157,0.4025690217156308,0.14432877079937134,0.0732937609864214,0.10866242038216556,0.43850145084446746
HAT-P-51 b,0.7549337189342472,0.623543720915591,0.14658576673842605,0.26583955366468803,0.399108280254777,0.7011570571591671
WASP-15 b,0.7860692763411715,0.6800998445107462,0.14114870113261158,0.3952054620029042,0.5203821656050955,0.7699813693679016
WASP-25 b,0.7593651622531823,0.6759263815695197,0.14130610657035275,0.2782717244541818,0.43019108280254775,0.6820036308783539
HATS-13 b,0.7560924186341499,0.6726587513929774,0.13143470907195481,0.28515017960410666,0.4080254777070063,0.6825522202992161
TOI-1518 b,0.8433512306774181,0.7969865791290355,0.10960461160178653,0.6030876620895218,0.6343949044585986,0.8101070890060407
TOI-1203 b,0.318077853916908,0.337174337316494,0.1459121010252275,0.3150077701067434,0.43528662420382164,0.7286323821326061
HD 95338 b,0.5059999632835617,0.5518423583674404,0.2659422539731618,0.06631340279723842,0.3684076433121019,0.6794186818191015
TOI-1347 b,0.35188994329688167,0.4363342108642958,0.07203657373502688,0.3248923649147835,0.4005095541401273,0.6717972677882743
TOI-2019 b,0.5690857417870305,0.5337528132362515,0.20657107947353648,0.20196163350571927,0.42114649681528654,0.7921862245908565
TOI-1470 c,0.4151702952871517,0.3995303246847589,0.21421249310251306,0.06325631161949405,0.17694267515923562,0.5793666755095865
TOI-1410.01,0.4606563610890595,0.4465646138886259,0.08884403076902926,0.2832904491376455,0.2949044585987261,0.6566331534621854
HD 110067 g,0.4259656779286709,0.4123296178727114,0.26567411374505717,0.08032507069523348,0.3752866242038216,0.6633888812954256
K2-114 b,0.7035581394021836,0.7853789398487988,0.19273197311465212,0.14681680381117362,0.33121019108280253,0.6706224731126721
Kepler-76 b,0.7791328164205188,0.7853793715253615,0.09993157497295727,0.5134129875423534,0.520891719745223,0.7469242759907871
TOI-283 b,0.40435786685531655,0.39077264028707376,0.21298770356851104,0.13662649988535908,0.3685350318471337,0.6756528107887305
WASP-175 b,0.7554313231168418,0.724385913989395,0.1317577054254555,0.3684559141976409,0.49796178343949044,0.7320300132019055
WASP-164 b,0.7417286211914534,0.7903736075623224,0.10643549780548067,0.3783914605253101,0.444076433121019,0.69056554526904
Kepler-7 b,0.8118833693021678,0.6515560381842941,0.15340953912476835,0.3811937941049091,0.4602547770700636,0.811677184472307
HD 207496 b,0.3965144611086904,0.38477407207099784,0.1662490988340487,0.15751662293327895,0.3183439490445859,0.6594367545287081
HAT-P-38 b,0.6791616982185742,0.6115173161573997,0.15101855746746357,0.24387944870455758,0.38343949044585984,0.6889942915357138
HD 110067 e,0.3668687976756603,0.34624866339247345,0.23892562129116673,0.10401752732275239,0.3752866242038216,0.6633888812954256
TOI-1807 b,0.31500409008725117,0.3058572138009871,0.051903740656415294,0.3998165745293353,0.3304458598726114,0.6545198373722668
WASP-78 b,0.8621692717979517,0.7122616751463172,0.1158236334962583,0.5974065676508801,0.4815286624203821,0.8403200489415363
GJ 9827 b,0.3072654254850729,0.3542563945432015,0.08854164235854399,0.2319083891677069,0.24407643312101907,0.6137636809997394
TOI-1801 b,0.36898303400951804,0.46782579345201536,0.1895815881079692,0.07803989503986955,0.18191082802547764,0.5938238614084115
WASP-182 b,0.6851409210627277,0.5607032471084722,0.13625599953307246,0.34501821516826736,0.42267515923566873,0.7493592866265901
K2-3 c,0.3260730096734962,0.3139374891448584,0.2285836212040685,0.0629506025017196,0.19414012738853498,0.6039819235670965
TOI-4201 b,0.7420825394884627,0.8065463362378911,0.13899257239725815,0.15929992612029653,0.20458598726114646,0.6235146292888099
WASP-3 b,0.771642007671258,0.7739399791976377,0.10822270667791155,0.46755661987618774,0.5197452229299362,0.745692900050211
WASP-24 b,0.7705705405209882,0.7341620438176306,0.11924074165161291,0.41966219142485917,0.48242038216560507,0.7465558454431169
NGTS-6 b,0.77406973049804,0.7503938079714696,0.07389730308827987,0.2953150077701067,0.3070063694267516,0.6562470554113035
TOI-5005 b,0.6008255156941353,0.5293877972582215,0.16528356148735068,0.23317962958245225,0.4368152866242037,0.6902176930281908
TOI-5634 A b,0.7030450267378004,0.778237386242098,0.11642543223023158,0.18146383715894326,0.20076433121019105,0.6021926771205428
HD 73583 c,0.4085859569431385,0.42472271122953986,0.21620204722464076,0.09510101138766462,0.279108280254777,0.6322141229522904
TOI-2076 b,0.43813913153235357,0.4683624085180758,0.18830345096670525,0.14342343260387735,0.36585987261146496,0.6650245028372266
CoRoT-32 b,0.6052284310698687,0.5618593240568228,0.16820747114198814,0.20719435457162505,0.464968152866242,0.6637993381840116
HD 332231 b,0.6891010744675405,0.6037626731133269,0.21578760653186407,0.19139938348661245,0.48012738853503173,0.7415616128447597
TOI-125 c,0.43729824529641603,0.3919497853469496,0.18255937710510295,0.17912006725600588,0.38216560509554137,0.6752713614819573
TOI-329 b,0.553810113390106,0.5475996382901136,0.16060774590971422,0.27725778921356325,0.41961783439490435,0.7711051914995806
K2-261 b,0.685140576623699,0.5813068167761718,0.1937106574528939,0.23470817517132442,0.39808917197452226,0.7822698292211283
HAT-P-65 b,0.8449450592580803,0.6700828154035451,0.12420789125775042,0.4599138919318268,0.44777070063694263,0.8024556582625791
Qatar-1 b,0.7507414315227913,0.7498129605429578,0.0960156230236462,0.32209003133518455,0.32993630573248406,0.6658361594531741
K2-39 b,0.6055683754283089,0.5414135435080508,0.15066776586091377,0.3631060046365882,0.3305732484076433,0.8841231140795272
HATS-6 b,0.717241290614553,0.6268465292523776,0.1355391950483404,0.14982294346928893,0.17885350318471332,0.6109475203507366
TOI-1260 b,0.40435786685531655,0.4143562158339774,0.13269066882421543,0.18732326191628662,0.2429299363057324,0.6322141229522904
TOI-837 b,0.6889322018262144,0.638442396581314,0.17816674468723986,0.2285939928158357,0.4687898089171974,0.7076955440526942
TOI-270 c,0.40350141496014175,0.3861745328378662,0.16024905324450506,0.09280819300435635,0.15108280254777068,0.5452925195313747
CoRoT-12 b,0.7776569336194421,0.714924066722018,0.12801576390483385,0.3274399408962372,0.4273885350318471,0.7092510330156035
K2-199 c,0.4437877754174029,0.44587283153900314,0.17253577125766506,0.1450335006241561,0.2765605095541401,0.63999580792708
HIP 94235 b,0.4540454705896041,0.740411451308286,0.17462083163046932,0.23827478154535953,0.46764331210191074,0.714430642354931
TOI-270 b,0.28371103127730046,0.26279778779613244,0.13602067833058087,0.12108628639849182,0.15108280254777068,0.5452925195313747
WASP-5 b,0.7492103045989981,0.767700246928363,0.10237647124070212,0.4094718874990446,0.43057324840764327,0.7150292572911953
HD 93963 A c,0.4686941866980024,0.48352849998015734,0.1398053423146561,0.31062593941864314,0.4671337579617834,0.7087859532631109
WASP-84 b,0.7056950858659078,0.6937874399418031,0.17926172997309842,0.17127353323312866,0.3814012738853502,0.6549533721850409
HATS-5 b,0.6992279948359617,0.6012525988299652,0.1522338054853255,0.22935826561027178,0.38012738853503175,0.6796046958037658
TOI-4127 b,0.7359730246959975,0.7969865791290355,0.2670354151051927,0.1223855501490332,0.4810191082802547,0.7435778276048081
TOI-1453 c,0.3941901115145687,0.3222046261870163,0.16730216338524687,0.17708200647084293,0.3382165605095541,0.6487756415355691
HIP 97166 b,0.41598909030068587,0.48307875253786725,0.1880056221938426,0.14698494382594957,0.36891719745222923,0.6740831256300316
WASP-76 b,0.8272552927136441,0.713256935940685,0.10728399256805528,0.5168776908771304,0.5006369426751591,0.7878907760231187
Kepler-4 b,0.5177259673504491,0.5021610253556859,0.1339532964392759,0.38093903650676375,0.4505732484076433,0.7654501899353094
WASP-171 b,0.7136014916424689,0.7321982916353632,0.1419650779091522,0.3865437036659618,0.46433121019108275,0.781776004026419
HD 191939 c,0.459308437799953,0.399053168674899,0.23546201657660726,0.12236007438921866,0.38573248407643307,0.6919495293852075
EPIC 211945201 b,0.5752612431427234,0.43555478075303466,0.21768211595028664,0.17433062441087305,0.47121019108280243,0.7549414179184191
TOI-561 e,0.4215447381175395,0.447250883969727,0.28151619578730125,0.07395613074159936,0.38878980891719744,0.6743137882841979
WASP-7 b,0.7746720840012293,0.7217356605913601,0.15406236514213792,0.34705627595343025,0.5197452229299362,0.7601115144321152
HAT-P-23 b,0.7803068777879998,0.7887372383830056,0.08869162734795051,0.4920133492981427,0.45668789808917193,0.7318954679878139
XO-2 N b,0.7160353701048608,0.6745413714754986,0.12439309098073739,0.30654981784831725,0.3847133757961783,0.6970366018562953
TOI-5110 b,0.7309847820250988,0.816950826814817,0.23795847840746875,0.21687514330114893,0.48917197452229294,0.8391444180462794
Qatar-7 b,0.8237573342323276,0.7796207041192535,0.11266198626993694,0.4912490765037067,0.5180891719745222,0.7743891960012129
WASP-74 b,0.7855003393660683,0.7087875399264474,0.11501739874756375,0.45889486153924536,0.4667515923566878,0.7714640168630431
55 Cnc e,0.38080347264754416,0.40605730988511257,0.06552274513645862,0.467047104679897,0.37121019108280245,0.6924654888950785
Wendelstein-1 b,0.723824493187057,0.6800998445107462,0.12522989772999193,0.5281889282347846,0.24598726114649677,0.6219297048325755
WASP-142 b,0.8026872106282912,0.7102350771850511,0.11313553276171737,0.4777469238020023,0.4700636942675159,0.7820724798294321
HATS-29 b,0.7624260923562154,0.6885463070113621,0.15067184946914852,0.276997936463455,0.42675159235668786,0.7133777114818748
HAT-P-14 b,0.7541025394116697,0.7962348100462824,0.15089092449835018,0.37890097572160086,0.5430573248407642,0.7708302581055138
KELT-21 b,0.8098760128056001,0.8426881327600745,0.13939094008125938,0.490739561307416,0.6723566878980891,0.7818748896208467
HAT-P-16 b,0.7684046783012485,0.8487029388465989,0.1271523456756076,0.38246758209563597,0.4889171974522292,0.7364084283717177
TOI-2136 b,0.3817626169891136,0.46226732041676777,0.17544960907277568,0.07089903956385499,0.13324840764331208,0.5248833561578135
TOI-5786 b,0.6632555592333375,0.5985545940711202,0.19807349132697488,0.23317962958245225,0.4987261146496815,0.7517582217011782
WASP-45 b,0.7065401545289959,0.7220937752008096,0.13267000462743764,0.2619672381728785,0.36050955414012736,0.6766025211700986
HD 235088 b,0.38032835906184737,0.35263131917157436,0.17291005348366745,0.16030621863297073,0.352484076433121,0.665511984858727
TOI-1064 c,0.42931272194667136,0.30794945691747816,0.19602039385415143,0.12974804473543422,0.3075159235668789,0.6501194264746499
HAT-P-53 b,0.7728595530569317,0.75924916294748,0.11102366183784357,0.4211907370137314,0.4631847133757961,0.7327010674397548
CoRoT-18 b,0.7624260923562154,0.8272932565705613,0.1095427123082668,0.34782054874786633,0.397452229299363,0.6891696301081719
HAT-P-42 b,0.7670157213921337,0.7289565647956927,0.15103353006689985,0.33202557766285373,0.4360509554140127,0.7708302581055138
TOI-2364 b,0.664853159509725,0.5967801584832977,0.1443493707993244,0.24617226708786588,0.38038216560509547,0.6823695635896692
TOI-628 b,0.7292943403955101,0.8841806527542232,0.13670202591152275,0.37227727816982137,0.5006369426751591,0.7499623605298193
TOI-1472 b,0.5144553856555306,0.4782089353907123,0.1656859127427483,0.19522074745879292,0.354140127388535,0.6737365143899208
HATS-26 b,0.8295542969852392,0.6881497148778083,0.13521842018126776,0.4568568007540824,0.4778343949044585,0.8174132225205402
TOI-1685 b,0.3404593344288534,0.32619795783814437,0.06106469862115765,0.24056759992866783,0.14191082802547766,0.5871189958580768
TOI-1696 b,0.4599566756831637,0.5638689681744088,0.12229449404038367,0.09280819300435635,0.11019108280254775,0.49439129505150653
TOI-1899 b,0.7455914161436663,0.6894646478923793,0.23617087644883344,0.06045397803989504,0.19375796178343946,0.621131386917228
TOI-1899 b,0.715631430803008,0.6907593750506462,0.23628328407952748,0.06453009961022087,0.20458598726114646,0.621131386917228
HD 219666 b,0.544252119592285,0.47099644988039496,0.16323298636996803,0.24158663032124927,0.40853503184713374,0.7067550274346127
HAT-P-9 b,0.7848966429035203,0.7038498505058296,0.14321637582296165,0.35801085267368093,0.5133757961783438,0.7469242759907871
HD 89345 b,0.6194489616286412,0.5369475980971983,0.1944258748076993,0.236491478358342,0.40496815286624194,0.7837423324498657
HD 28109 c,0.522756956058074,0.40751164729834666,0.26671259539389863,0.11731587394594044,0.48407643312101906,0.761686893211277
TOI-5688 A b,0.7007286161454859,0.6441862872112879,0.12994786977998612,0.1572618653351336,0.177452229299363,0.6109475203507366
LTT 3780 c,0.4085859569431385,0.408557053943011,0.1961179670255648,0.05968970524545894,0.13222929936305727,0.5452925195313747
WASP-47 d,0.4893922521261336,0.45190750123061807,0.18194836185461233,0.19369220186992075,0.4020382165605095,0.7237526495829891
HAT-P-2 b,0.7468078868447524,0.9153439122744721,0.16002665408128555,0.3605584286551346,0.505732484076433,0.7820724798294321
TOI-1478 b,0.7292943403955101,0.7113556025519894,0.1875124336072324,0.20209920260871778,0.41745222929936304,0.7095603457282704
TOI-7510 d,0.7049550814859848,0.6809400998780855,0.26037455969039824,0.10641224874531881,0.4331210191082802,0.7075391701575444
TOI-1333 b,0.7843575864744406,0.7995691531368286,0.15181093170084517,0.39596973479734027,0.5036942675159235,0.8080177031670794
TOI-1438 c,0.4366448299731236,0.432364547909186,0.18394708554217332,0.17050926043869258,0.37070063694267513,0.6698345145950437
TOI-1266 c,0.37095018855727846,0.32839939243447513,0.2160121156360788,0.05637785646956919,0.15834394904458593,0.5627275884969146
TOI-2322 c,0.3599468901335957,0.4784471829547697,0.2194004434484037,0.09479530226989018,0.2985987261146496,0.6351762510873469
EPIC 211945201 b,0.5966220371640166,0.5128912930419254,0.21768480885555003,0.19403612462741698,0.4719745222929936,0.7541221345725707
WASP-83 b,0.7254850592814185,0.6215576227579599,0.15421782927850375,0.2535602374340814,0.4063694267515923,0.7098690687118614
Kepler-10 b,0.3113888955276808,0.330810554428777,0.07148890678854992,0.525641352253331,0.431592356687898,0.7121659179435117
TOI-150.01,0.7820523020205437,0.7734492289269199,0.16183681681182865,0.34858482154230247,0.4691719745222929,0.7730376459228205
TOI-4438 b,0.4191780689355198,0.37427613607077764,0.1729857766768642,0.07905128270450665,0.14038216560509553,0.5418471734718618
HAT-P-64 b,0.8241095868736118,0.6783356698436693,0.1442044731862998,0.418133645835987,0.5270063694267515,0.7911906750604334
GJ 9827 b,0.31925846141717446,0.36537884282071775,0.08854173841176671,0.23700099355463272,0.2514649681528662,0.61348425874603
K2-27 b,0.5342400878973472,0.5245114135104291,0.16857209468934214,0.19802308103839195,0.37299363057324836,0.682186700604856
K2-265 b,0.3376159517627708,0.3604663945221108,0.11978980218047444,0.2884620283799964,0.3968152866242038,0.6891696301081719
WASP-194 b,0.7821968191710443,0.7390672030046409,0.1335136840314355,0.3995363411713754,0.5203821656050955,0.7574896489256512
TOI-1117 b,0.41435901136774556,0.4173094116459534,0.11694159822711314,0.3600489134588439,0.4222929936305732,0.7098690687118614
TOI-892 b,0.7311721120497743,0.7208338048170035,0.1895054830354711,0.32412809212034743,0.5020382165605095,0.7552912743509036
WASP-105 b,0.709478021599861,0.7758754862572494,0.1755734981937092,0.19751356584210122,0.3503184713375796,0.6849081958575097
HD 1397 b,0.7227747206354321,0.6495053117904608,0.19331710764991944,0.2811504853132244,0.4077707006369426,0.8393525035182778
HATS-42 b,0.7849297791734305,0.7796207041192535,0.11825582683302593,0.4410618296690698,0.47643312101910823,0.7654501899353094
TOI-1742 b,0.40648951037010395,0.42472271122953986,0.2217373157197179,0.1450564288079892,0.4452229299363057,0.7219020562306654
TOI-3486 b,0.705904612585835,0.6249351314559026,0.11672472305015984,0.27139326930425695,0.332484076433121,0.6633888812954256
K2-216 b,0.3462562971817651,0.4081274947508784,0.1158156674722807,0.2492293582656102,0.27808917197452226,0.6487756415355691
TOI-4214 b,0.7080141386572575,0.6689307236323718,0.1378035530822594,0.3865437036659618,0.5159235668789808,0.7603375091036124
TOI-7510 c,0.7103932554405841,0.6489159858846977,0.22449234868222595,0.14707156140931904,0.4331210191082802,0.7075391701575444
K2-32 c,0.4627842206415701,0.4091974021677933,0.2203897859935724,0.12974804473543422,0.3759235668789808,0.6775466938501326
TOI-4087 b,0.7480109257787594,0.6981461660346125,0.13342746314647497,0.33966830560721467,0.47643312101910823,0.719158720028963
TOI-257 b,0.6280795586366613,0.5546775312916103,0.21497662456744238,0.2298677808065625,0.4808917197452229,0.803063910166907
TOI-1694 b,0.5694406780057994,0.5256191643374214,0.14137112284017359,0.20851654650599954,0.3487898089171974,0.6665631880642015
LTT 1445 A c,0.2617710445711725,0.26622048080670424,0.13263751904407273,0.09764858736911826,0.12993630573248405,0.4869279853351214
WASP-64 b,0.7656030138283113,0.7459013680301156,0.1007765836947858,0.39851731077879393,0.39235668789808914,0.7110981080532435
HIP 8152 c,0.4159783012827952,0.42201694610577684,0.21795371681414855,0.1463072886148829,0.40891719745222926,0.6936630390877035
KELT-24 b,0.779132472060201,0.8488498024796362,0.1593457031092062,0.34348966957939514,0.521656050955414,0.7697684500001513
WASP-39 b,0.7668527346977773,0.6159225588421773,0.14475827719021048,0.26527908694876823,0.40318471337579614,0.6917771768879953
TOI-4914 b,0.7452754562667216,0.6962642280406924,0.18939173744890597,0.195985020253229,0.4439490445859872,0.7019687137751147
Kepler-102 f,0.20441431066718407,0.35465791713284045,0.2335934265681731,0.09433673859322854,0.32980891719745214,0.6496727361062896
TOI-1685 b,0.30988681039782495,0.335188625394204,0.06106476803908398,0.23623672076019664,0.14535031847133756,0.5758767741341586
TOI-1823 b,0.6383666860659242,0.5916804619787093,0.24966169472731226,0.07615468881359386,0.3321019108280255,0.6668249260168647
KELT-12 b,0.8329534929062041,0.7208338048170035,0.15477852615780854,0.4267954041729294,0.5043312101910828,0.8416923042377619
TOI-1898 b,0.6823484219326761,0.6475909376032778,0.25708367458334264,0.14007591776424727,0.4994904458598725,0.7793944890054645
TOI-3688 A b,0.7485256783380257,0.7235110947063008,0.13441950606579842,0.3590298830662624,0.46242038216560505,0.7447010123799638
TOI-1691 b,0.48855542461393475,0.45993943709997254,0.21060600521584943,0.1474511502305556,0.42318471337579616,0.7034195212930043
HD 23472 d,0.1768126442504045,0.17754302637961292,0.1438485012440151,0.19980638422540953,0.30114649681528655,0.6465109171241498
WASP-7 b,0.7811809228123915,0.7235115263828635,0.15406236514213792,0.35801085267368093,0.5350318471337578,0.7652312241739597
HATS-40 b,0.809118028783062,0.7651912733185414,0.13467919545484502,0.5034774412146842,0.527388535031847,0.8339967882351542
TOI-2969 b,0.7367015544611084,0.7380339685448063,0.10763755202690706,0.2703742389116755,0.30802547770700633,0.6442140678924995
HD 15337 b,0.33327360767905945,0.40268378047942577,0.152163179882488,0.223244083254783,0.3573248407643312,0.6767917966514314
HAT-P-12 b,0.7071733409530592,0.5912476322837859,0.13394462175126987,0.21662038570300357,0.2968152866242038,0.6444452244711463
