pca1,pca2,cluster,pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_teff,st_rad
-1.1900941051354756,1.8520881217776357,2,HIP 9618 c,1.2068686074379615,2.9069010598473755,3.962021791300978,486.9,5609.0,-0.03438442686183081
0.8782413603369369,1.15860123575441,0,TIC 237913194 b,2.527363547126022,6.425235018509522,2.7192449718402205,974.0,5788.0,0.08434114843375096
1.3570162511203412,0.18291837129436664,0,WASP-20 b,2.796549359684625,4.593512498430621,1.5891593655061365,1379.0,5940.0,0.3307415619122278
-3.9229847424809074,-1.388212721604065,1,GJ 3929 b,0.13976194237515863,0.1906203596086497,0.9617513592827203,568.8,3369.0,-1.155182640156504
-1.9035686319796754,-0.7910546636336372,1,K2-199 b,0.5481214085096876,1.9315214116032138,1.1710567565369092,913.0,4491.0,-0.38272562113867487
-1.02920962416065,-0.2662730818259199,2,K2-182 b,0.9978977526025458,3.0434110994633783,1.555397606357163,965.8,5128.0,-0.23698895813626278
-0.5677481983610382,0.4159480191101257,2,K2-19 b,1.9459101490553132,3.4781584227982836,2.069668945031008,779.0,5322.0,-0.19845093872383832
0.01460437901405641,0.8748416084678048,2,K2-114 b,2.3569670226331842,6.376702287730622,2.432831470861016,719.0,5027.0,-0.18874212459687742
-0.01584761695814166,0.47532124788754027,2,TOI-1268 b,2.2082744135228043,4.5685062016165,2.098963418785055,918.9,5300.0,-0.08338160893905101
-1.5259018184855604,0.910185032968458,2,TOI-1246 d,1.2329675805444127,1.6863989535702288,2.926107452428923,587.77,5213.0,-0.14514138566967086
1.6659353540859603,-0.8234604758101043,0,HATS-9 b,2.4796918262003467,5.5835854401477265,0.6498780797325706,1823.0,5366.0,0.40746311077083736
1.9088841805895926,-0.10492901725330436,0,HATS-11 b,2.8288266778657913,5.598997719142614,1.2862423139116719,1637.0,6060.0,0.36741704047063445
-0.312925659934528,-0.14981237183396381,2,Kepler-68 b,0.8573896239539941,2.0831845279586703,1.6861679250333395,1275.0,5847.0,0.2282504886823544
-3.065909641028435,0.2396925122268992,1,TOI-260 b,0.38724408222082934,1.1939224684724346,2.600896597340844,438.59,4050.0,-0.6036721741323426
-0.13142040416529358,5.8915618999078045,2,PDS 70 b,2.6790812915064492,7.840958190320224,10.680516217076775,1200.0,3972.0,0.23111172096338664
-2.9467137784192374,0.08123431013170797,1,TOI-1266 b,0.8993480111438431,2.766319109226186,2.3882928623229787,410.0,3573.0,-0.8599103984380474
0.39118212587836254,2.6144409012780145,2,TOI-6695 b,2.25419637518424,4.200863888249765,4.386877350904371,599.0,6400.0,0.41673470036639515
-4.163357598049444,-0.1718401374207876,1,Gliese 12 b,-0.10536051565782628,2.302585092994046,2.5464265569913556,315.0,3253.0,-1.313043899380298
0.3672482289741034,-0.3824719401464227,0,HAT-P-3 b,2.32350464531678,5.242322775203881,1.064620519129816,1170.0,5190.0,-0.16251892949777494
-2.153136978691822,-0.840525599646935,1,TOI-178 c,0.5122246446796981,1.5623463049002497,1.1750948202750835,873.0,4316.0,-0.42924563677356775
0.854738189445084,-0.08659478021648684,0,WASP-89 b,2.4559377401922395,7.536468999552062,1.2108757341895722,1120.0,5130.0,-0.12783337150988489
-1.3790300203467407,1.8134744680979065,2,HIP 9618 c,1.2321401321196674,1.9459101490553132,3.9620244357184924,470.31,5649.0,-0.041551427158235114
-0.4365823660468878,0.08525056546690588,2,HAT-P-18 b,2.4117085200123998,4.136925009757219,1.7062057566020619,852.0,4803.0,-0.2890162954649176
1.8937530074989892,-0.5258948508541896,0,HATS-23 b,3.0372935147640683,6.146779049431033,0.7703468969145812,1654.0,5780.0,0.18148787604537725
1.694540222715849,0.17853215757030524,0,HATS-36 b,2.6277879971188987,6.929654999957108,1.4291715303211625,1356.0,6149.0,0.14410034397375687
-1.6073055828195102,0.23290341237955214,2,HD 97658 b,0.8095959932031921,2.0215475632609334,2.2502702243455737,757.0,5170.0,-0.2997546536860502
1.9488986295119937,0.024894622578789893,0,WASP-94 A b,2.9590682891823996,4.9674006693005115,1.3737638562286747,1604.0,6153.0,0.4824261492442928
-0.6339549486277744,-1.4766802344588923,1,TOI-4010 b,1.1052568313867783,2.3978952727983707,0.29887049793552456,1441.0,4960.0,-0.18632957819149348
-0.8844846330594446,2.3449983917213837,2,HD 28109 d,1.1786549963416462,1.7371272735749899,4.433907137870588,506.5,6120.0,0.3688011237365729
-2.2652008751509296,-0.689814767913081,1,GJ 3470 b,1.4350845252893227,2.6390573296152584,1.205114152739963,615.0,3600.0,-0.6871651088823978
-0.39695868446061455,-0.6655621681934374,1,TOI-2384 b,2.441407918014771,6.437512658236208,0.7587958852156796,889.7,3943.0,-0.49216744194745743
-2.8045991991879955,-1.0264216802153479,1,GJ 3090 b,0.7561219797213337,1.205970806988609,1.04840801511714,693.0,3556.0,-0.6616485135005743
-3.406103860190397,-1.5484747121243223,1,TOI-1468 b,0.2468600779315258,1.1662709371419244,0.6315449310212197,682.2,3496.0,-1.0671136216087387
0.44798134271535267,-0.2573203019078349,0,WASP-6 b,2.529150734273494,5.000085615207931,1.2122393223219612,1167.0,5438.0,-0.23572233352106983
3.116597147997333,-1.398768407170255,0,WASP-12 b,2.964838435548646,6.097988885261602,0.08617769624105241,2510.0,6154.0,0.5592843044294069
-1.239938929502771,0.6377450779321484,2,HD 42813 b,1.2119409739751128,1.7578579175523736,2.6123341389387837,755.0,5240.0,-0.030459207484708574
-4.2822137169430965,-1.146169726953727,1,K2-415 b,0.014888612493750559,2.0149030205422647,1.3907766506345243,412.4,3173.0,-1.627092847672821
0.5840326553930051,-0.02250426549054776,0,HAT-P-51 b,2.603194871890294,4.580604105129742,1.439366039370042,1168.2,5453.0,-0.005012541823544286
2.0362104212227936,-0.05185209922226947,0,WASP-15 b,2.758887284774809,5.2372680045422575,1.3223150116167175,1676.0,6405.0,0.4200252594394941
0.7819595379229509,-0.09741386848433937,0,WASP-25 b,2.6253541701443384,5.1888106090415125,1.3257036902896144,1217.0,5697.0,-0.1232982163444936
0.7316449571936531,-0.29189481636631415,0,HATS-13 b,2.608988914686081,5.150870689592187,1.1131888327691508,1244.0,5523.0,-0.11991029667255755
3.8186438864614503,-0.7110568295030915,0,TOI-1518 b,3.045323964510226,6.594420759449537,0.6432229485786327,2492.0,7300.0,0.6678293725756554
-0.7045564541519411,-0.5436378463813597,2,TOI-1203 b,0.41871033485818504,1.2556160374777743,1.4248631310351234,1361.2,5737.0,0.16466662155523393
-1.3086559518974032,1.9077566873341143,2,HD 95338 b,1.358409157630355,3.7480913137457823,4.0089137536576605,385.0,5212.0,-0.13926206733350766
-0.6252229342746648,-1.7097985904246578,1,TOI-1347 b,0.5877866649021191,2.4069451083182885,-0.16555475649033352,1400.0,5464.0,-0.18632957819149348
0.16830063009197968,1.098825094796484,2,TOI-2019 b,1.6738676845337093,3.5380565643793527,2.7307505866229858,917.46,5626.0,0.5571556213485969
-3.036344886074369,0.45947256177487855,1,TOI-1470 c,0.9042181506398859,1.979621206397625,2.8952575805800667,373.0,3709.0,-0.7571525105358577
-0.9830167482768702,-1.478372768622752,1,TOI-1410.01,1.1316698466145956,2.5257286443082556,0.19628198825042067,1236.7,4635.0,-0.2799784880667484
-1.8532138411256154,1.6742951016795085,2,HD 110067 g,0.9582001349513648,2.128231705849268,4.00314113814092,440.0,5266.0,-0.2382571891242579
-0.04207487542868526,0.8692018338611555,2,K2-114 b,2.346292840680522,6.4596463585854185,2.4328175212645946,701.0,4920.0,-0.1935847490726654
2.615074724520444,-0.9728845934608839,0,Kepler-76 b,2.724201726786919,6.459651370711373,0.434978472424218,2140.0,6409.0,0.27763173659827955
-1.6182550341415118,0.770154037554082,2,TOI-283 b,0.85015092936961,1.8779371654691073,2.868889888127884,661.0,5213.0,-0.16251892949777494
1.7177969845912142,-0.22801438488861292,0,WASP-175 b,2.6056831265515816,5.751466312786887,1.1201424099151396,1571.0,6229.0,0.18564934688662926
1.5083623253238927,-0.7676578128448998,0,WASP-164 b,2.5371631801148253,6.5176386283617225,0.5749971713269948,1610.0,5806.0,-0.07042246429654582
1.963119934996255,0.1785436400578051,0,Kepler-7 b,2.8879698756851258,4.905850538582668,1.586270570027526,1621.0,5933.0,0.6775257996569886
-1.753386663203741,-0.07016206245025311,2,HD 207496 b,0.8109302162163288,1.8082887711792655,1.8626850496071434,743.0,4819.0,-0.26266430947649305
0.17206495575480227,-0.011068868340961855,0,HAT-P-38 b,2.2242991745955014,4.440967486804231,1.534796690435641,1082.0,5330.0,-0.08012604447928486
-2.0180973101314925,1.1468558826476354,2,HD 110067 e,0.6626879730752367,1.3609765531356006,3.4272903466346243,533.0,5266.0,-0.2382571891242579
-1.0991956413909354,-2.491236520074112,1,TOI-1807 b,0.40334007181706166,0.8919980393051105,-0.5989813461782475,1694.1,4914.0,-0.2930296787783762
3.2289068556620406,-0.8105007455820047,0,WASP-78 b,3.139423009840448,5.610693758905805,0.7771082016073761,2469.7,6100.0,0.8544153281560676
-2.15211808536413,-1.6911247228566055,1,GJ 9827 b,0.36464311358790924,1.4539530095937054,0.1897720660250676,1035.01,4236.0,-0.5447271754416722
-2.7813666860453607,0.1414922128950991,1,TOI-1801 b,0.6732601479017333,2.772588722239781,2.364994943869805,431.03,3748.0,-0.6678693733756768
0.8891515210867466,-0.3275799501820979,0,WASP-182 b,2.2541980975411833,3.8509736434223663,1.216983240356878,1479.0,5638.0,0.29266961396282004
-3.2901390622935396,0.633110293780652,1,K2-3 c,0.4586898693454622,0.9858167945227654,3.2046441939148087,371.8,3844.0,-0.6051363032372319
-0.4623616105188419,-0.19635435869767667,1,TOI-4201 b,2.5389329378521026,6.705417535421562,1.2758971269085209,750.0,3926.0,-0.4845083154486173
2.3957411281327246,-0.7369159074519069,0,WASP-3 b,2.6867441642520187,6.326830457690449,0.6134728217043194,1960.0,6400.0,0.2700271372130602
1.98882712801179,-0.5237693139118006,0,WASP-24 b,2.6813863251816663,5.8649753570086185,0.8506728871430421,1772.0,6107.0,0.27535642276114397
0.6085590635121216,-1.2779835556551742,0,NGTS-6 b,2.698883918802629,6.053439715349424,-0.12549633178857475,1283.9,4730.0,-0.282362910974181
-0.07491676354922579,0.19381209472299896,2,TOI-5005 b,1.8325814637483102,3.487375077903208,1.8418986278570808,1040.0,5749.0,-0.07257069283483537
-0.6332025133648532,-0.6862138482377348,1,TOI-5634 A b,2.343727036325221,6.376726947898627,0.7900639327717918,837.0,3896.0,-0.616186139423817
-2.230576894387083,0.7089163833472685,2,HD 73583 c,0.8712933659434193,2.272125885509337,2.93808938943609,498.0,4511.0,-0.4307829160924542
-1.3413753665147292,0.4537604745268232,2,TOI-2076 b,1.0190731214190343,2.7788192719904172,2.3374787656882043,687.68,5192.0,-0.22815609313775398
-0.11503685435304284,0.31024318019189323,2,CoRoT-32 b,1.854598108885417,3.864396663754507,1.9048455655889296,938.0,5970.0,-0.23572233352106983
0.5085865182564164,1.338851017595257,2,HD 332231 b,2.274000724837363,4.350929594951453,2.929167166945262,876.0,6089.0,0.24451357705040216
-1.2867850047500708,0.26380060347500023,2,TOI-125 c,1.014868295235149,1.891604804197771,2.2138183580829445,827.8,5320.0,-0.164874643190234
0.38544516804989837,0.1745254094538997,2,TOI-329 b,1.5974823668610125,3.6988297849671046,1.7412360538461917,1213.02,5614.0,0.4269656395541669
0.5514440410223286,0.8689528884800489,2,K2-261 b,2.25419637518424,4.09019832042919,2.4538869759930373,1046.0,5445.0,0.49591501103023644
2.3035564392233416,-0.4741754916336288,0,HAT-P-65 b,3.053293856110509,5.1209619181996135,0.957607400822838,1930.0,5835.0,0.62057648772511
0.7228741111648418,-1.0085850675040438,0,Qatar-1 b,2.5822314655165317,6.046695590874051,0.35067450526051264,1389.0,4910.0,-0.2231435513142097
1.0754028020780706,-0.01993278496482188,0,K2-39 b,1.8562979903656263,3.6270040503958487,1.5272447274742262,1550.0,4915.0,1.1249295969854831
-1.1409852550410653,-0.4355765456703725,1,HATS-6 b,2.4147150243682853,4.618952472443096,1.2015516256369172,712.8,3724.0,-0.5621189181535413
-1.9200453835834677,-0.7899529809402972,1,TOI-1260 b,0.85015092936961,2.151762203259462,1.140227568454389,860.0,4227.0,-0.4307829160924542
0.5672485254812601,0.6201262964315456,0,TOI-837 b,2.2731562823032334,4.7535901911063645,2.119252249021543,1022.0,6000.0,0.035367143837291344
-3.1627585128403646,-0.5263769844642483,1,TOI-270 c,0.8458682675776092,1.824549292051046,1.7335139941628563,489.0,3506.0,-0.9675840262617056
1.2428278025825685,-0.3193749289317703,0,CoRoT-12 b,2.7168216194892962,5.641606351967831,1.0395845994091926,1410.0,5675.0,0.044973365642731196
-1.8071141598228266,0.01080287193855699,1,K2-199 c,1.0473189942805592,2.517696472610991,1.998026706611583,694.0,4491.0,-0.38272562113867487
0.32775493458669597,0.4771147668855106,2,HIP 94235 b,1.0986122886681098,5.937536205082426,2.042914607045131,1060.0,5991.0,0.0769610411361284
-3.601316613843147,-1.1143587125700132,1,TOI-270 b,0.2468600779315258,0.3920420877760237,1.2119171641678521,600.0,3506.0,-0.9675840262617056
1.6621867233034433,-0.8830472706065484,0,WASP-5 b,2.5745751116545383,6.254381947029386,0.48761304438593234,1732.0,5700.0,0.08065790301745454
0.015152443368747149,-0.4152883091798365,2,HD 93963 A c,1.1718627504077024,2.954910279033736,1.293394718634594,1344.0,5987.0,0.042101176018635326
-0.051858398215936234,0.5789657375845532,2,WASP-84 b,2.3569785768243774,5.396192436026962,2.142825470751191,797.0,5314.0,-0.2903523010076598
0.08292479023951861,0.024679373863401865,2,HATS-5 b,2.3246400837748773,4.3217855330541735,1.5609589698302124,1025.0,5304.0,-0.13811330212963427
0.7681598891758071,2.4327279607252934,2,TOI-4127 b,2.5083824939605472,6.594420759449537,4.0324477043731655,605.1,6096.0,0.2569650997897204
-1.8360555565437886,-0.1606712463184142,2,TOI-1453 c,0.799307376388336,1.0818051703517284,1.8853557872705846,819.8,4975.0,-0.3285040669720361
-1.2857092803725019,0.4646533375734556,2,HIP 97166 b,0.908312510334458,2.9496883350525844,2.3310670049176876,701.66,5216.0,-0.1722128226456668
2.6984134920471936,-0.8201756280169701,0,WASP-76 b,2.9648367136649227,5.622249569180926,0.5932638598687808,2153.6,6250.0,0.5306282510621704
0.6594674561558034,-0.5335333267265762,0,Kepler-4 b,1.4170446862257522,3.1712494831945617,1.1674098521948142,1620.0,5857.0,0.3920420877760237
1.819302480011938,-0.07887374954285424,0,WASP-171 b,2.396514319721439,5.842174551657843,1.3398902530531704,1642.0,5965.0,0.49286529838899784
-1.4112527846244856,1.2375417925058962,2,HD 191939 c,1.1249295969854831,1.9740810260220096,3.3527246671002646,605.0,5348.0,-0.06187540371808753
-0.18560739231485052,1.2442468996976492,2,EPIC 211945201 b,1.7047480922384253,2.3978952727983707,2.969952820566504,809.0,6019.0,0.32714314133269456
-1.725730170858305,1.98555264428663,2,TOI-561 e,0.9360933591703348,2.533696813957432,4.344194956364874,415.0,5372.0,-0.17078832098028163
1.8729156131713838,0.2672527129696286,0,WASP-7 b,2.7018959692726208,5.720694654120133,1.6003248341871308,1487.0,6400.0,0.3590720685384538
2.2656060959287436,-1.200726639894842,0,HAT-P-23 b,2.7300725851367025,6.498639013503735,0.1930009947212434,2056.0,5905.0,0.18481843699254188
0.717750187017944,-0.47541680718078727,0,XO-2 N b,2.408684855341694,5.1727294834046855,0.9615944444759574,1328.0,5340.0,-0.030459207484708574
1.7196408966497478,2.0323590465424544,0,TOI-5110 b,2.483438937391587,6.826222373506862,3.4064693603290515,976.0,6160.0,0.847154993039293
2.7482298144225004,-0.6326415315529602,0,Qatar-7 b,2.9473452781011287,6.392788425482246,0.7090431672552799,2053.0,6387.0,0.4472466421231194
2.17425472013698,-0.6654989774922195,0,WASP-74 b,2.756042332642578,5.57035614317923,0.759751301252115,1926.0,5984.0,0.42918163472548043
-0.16291527999383368,-2.2248262925227933,0,55 Cnc e,0.7323678937132266,2.0554049638515948,-0.3057867101485786,1958.0,5234.0,-0.05868899634867961
0.523892783280258,-1.556118334756541,0,Wendelstein-1 b,2.4476341296736797,5.2372680045422575,0.9796095094268781,2198.0,4251.0,-0.4942963218147801
2.35221090067922,-0.7020650101398898,0,WASP-142 b,2.8419847624433023,5.58716326149561,0.7192378398177377,2000.0,6010.0,0.494696241836107
0.9532997324584364,0.1283237742169035,0,HATS-29 b,2.640660258523732,5.335338498934682,1.5273326408038554,1212.0,5670.0,0.07045846364856137
2.2559099759458583,0.23231363692761903,0,HAT-P-14 b,2.599038583832913,6.585692091606738,1.5320489637585981,1612.0,6583.0,0.4252677354043441
3.4145274554041434,0.03411330302226981,0,KELT-21 b,2.8779321502516146,7.125054022637663,1.2844733241105908,2051.0,7598.0,0.4934759854308776
2.0941350155160556,-0.2381708367518813,0,HAT-P-16 b,2.6705559966746297,7.194890952185033,1.0209966333188423,1626.0,6158.0,0.21268909341035092
-3.310815547203382,-0.2939509959525841,1,TOI-2136 b,0.7371640659767196,2.70805020110221,2.060756814300639,403.0,3366.0,-1.0936247471570706
0.7303321967740236,1.0035711923655297,2,TOI-5786 b,2.1447610078004784,4.290459441148391,2.547811571703649,1040.0,6235.0,0.3074846997479607
0.450490157155615,-0.2915477468394362,0,WASP-45 b,2.3612043171086996,5.724852664268797,1.1397827024833123,1153.0,5150.0,-0.15665381004537685
-1.7168652923992098,0.04923711944541065,2,HD 235088 b,0.7299921026013292,1.4350845252893227,2.006084383748407,753.95,5087.0,-0.22514555398488284
-2.106677862225989,0.3484965365224933,2,TOI-1064 c,0.9749369273068884,0.9162907318741551,2.503611779629274,634.0,4734.0,-0.320205264157341
1.9317599636628544,-0.6904484672881787,0,HAT-P-53 b,2.6928324631192737,6.156257793385577,0.6737727525733544,1778.0,5956.0,0.18979357163265567
1.3642356007392056,-0.6676129246945119,0,CoRoT-18 b,2.640660258523732,6.9463066335495505,0.6418903591914566,1490.0,5440.0,-0.07904320734045285
1.5822459413308327,0.17116937812220845,0,HAT-P-42 b,2.6636105596700363,5.804535391615576,1.5351190257317764,1428.0,5743.0,0.4252677354043441
0.07734980098768098,-0.15313691247957473,0,TOI-2364 b,2.1527497596511336,4.269856759806636,1.391220134554167,1091.0,5306.0,-0.1210383283770561
2.150702258383239,-0.01988128959213862,0,TOI-628 b,2.474985935162934,7.606816884796474,1.2265854504068852,1586.0,6250.0,0.2963940130538024
-0.9181177426954584,0.04723763878964705,2,TOI-1472 b,1.4006902414036229,2.89314568477889,1.850560584761144,891.0,5100.0,-0.1743533871447778
2.4686212149479023,-0.2220196944759871,0,HATS-26 b,2.976332814974381,5.330733732547934,1.194645873418637,1918.0,6071.0,0.712949807856125
-2.5735580604030956,-2.3272856498359453,1,TOI-1685 b,0.5306282510621704,1.128171090909654,-0.40176107651084336,1069.0,3434.0,-0.709276562489829
-2.9422694713307,-1.0890305788213774,1,TOI-1696 b,1.128171090909654,3.8877303128591016,0.9164151241371167,489.0,3185.0,-1.2819343457956478
-1.3204126987195157,1.3391302487699228,2,TOI-1899 b,2.556478969414117,5.346001204678722,3.367985247456042,362.0,3841.0,-0.4992264879226388
-1.3359003721919247,1.32624359460153,2,TOI-1899 b,2.4066649690829567,5.3610340699173085,3.370405197784761,378.0,3926.0,-0.4992264879226388
-0.33287430176317173,0.062453435720938366,2,HD 219666 b,1.5496879080283263,2.8094026953624978,1.7977531379225185,1073.0,5527.0,0.02955880224154443
1.8174024537877485,0.03172204942235573,0,HAT-P-9 b,2.753023566744941,5.513025439041145,1.3668286270688084,1530.0,6350.0,0.27763173659827955
0.3258162938611372,0.8129052661753878,2,HD 89345 b,1.925707441737794,3.5751506887855933,2.469284422431325,1053.0,5499.0,0.5050087384444258
-0.5838046839820064,2.07789474863904,2,HD 28109 c,1.4422019930581866,2.072291037650995,4.02549793004166,585.2,6120.0,0.3688011237365729
-1.1073572974889958,-0.5359275748747239,1,TOI-5688 A b,2.33214389523559,4.820281565605037,1.081179642546608,742.0,3713.0,-0.5621189181535413
-3.3512335797112223,0.059134624928186844,1,LTT 3780 c,0.8712933659434193,2.0844290831908747,2.505712368590877,359.0,3358.0,-0.9675840262617056
-0.6330908960878112,0.45379282646080854,2,WASP-47 d,1.275362800412609,2.5877640352277083,2.2006642105651366,885.0,5476.0,0.13453089295760606
2.3721751545741405,0.46828001332724195,0,HAT-P-2 b,2.562561894353604,7.968648393289814,1.7287261081019483,1540.0,6290.0,0.494696241836107
0.5559353065441844,0.834254435900213,0,TOI-1478 b,2.474985935162934,5.600173498231626,2.3204494705481933,918.0,5597.0,0.04688358589885046
0.005718023654421055,2.111297197836639,2,TOI-7510 d,2.3532782073095637,5.247024072160486,3.8890505065935006,542.4,5720.0,0.03440142671733232
2.4455930133711545,0.2571531575058862,0,TOI-1333 b,2.750328031379139,6.6244066037874285,1.5518551968261807,1679.0,6274.0,0.6549259677397475
-1.2927835510051604,0.3049662916530577,2,TOI-1438 c,1.0116009116784799,2.3608540011180215,2.243693424995387,794.0,5230.0,-0.19845093872383832
-3.4981994916522168,0.34983794736920387,1,TOI-1266 c,0.6830968447064438,1.1537315878891892,2.934000476545243,346.0,3563.0,-0.8599103984380474
-2.1363229306409655,0.7990441955806651,2,TOI-2322 c,0.6280751838162305,2.89591193827178,3.006945568907871,496.8,4664.0,-0.4124897230451288
0.11227783131131086,1.2527330319980279,2,EPIC 211945201 b,1.8115620965242347,3.295836866004329,2.9700107943618512,886.35,6025.0,0.3220834991691132
0.5278581733986271,0.13478630654274587,0,WASP-83 b,2.4559377401922395,4.557543844314453,1.6036717198529837,1120.0,5510.0,0.04879016416943204
-0.008651563282065872,-2.2729998254937507,0,Kepler-10 b,0.3852624007906449,1.1817271953786161,-0.17734511982218262,2188.0,5708.0,0.06297479916138839
1.8870972604355127,0.36898962279508046,0,TOI-150.01,2.7388005262080717,6.3211324365758115,1.7676959170710076,1493.0,6003.0,0.43889988419440173
-3.284610014893704,-0.33329392791658285,1,TOI-4438 b,0.9242589015233319,1.6863989535702288,2.0077145788262385,435.0,3422.0,-0.9888614247089905
2.327627487291808,0.013161045900627508,0,HAT-P-64 b,2.9491067067773438,5.216784461072762,1.3881007286552585,1766.0,6457.0,0.5510074133988225
-2.055106317455888,-1.680055162669356,1,GJ 9827 b,0.4246139269469252,1.5830939370944985,0.18977413389204825,1055.0,4294.0,-0.5464528014091419
